"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
2021038488," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021038493,"N","N","U","N","0","N","N","Y","N","00000","N"," "," "," "," "," "," "," ","N",2
2021037597,"U","U","U","U","9","U","U","Y","U","99999","N"," "," "," "," "," "," "," ","N",2
2021057268,"U","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","N",2
2021070768,"Y","N","U","N","9","U","N","Y","Y","00099","N"," "," "," "," "," "," "," ","N",1
2021091506," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021085718," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021047525,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2021037155," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021075644,"N","N","N","N","0","N","N","N","N","01000","N"," "," "," "," "," "," "," ","N",1
2021057920,"N","Y","U","N","1","U","Y","Y","Y","00650","Y","N","U","N","N","0","N","N","N",2
2021109904," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021046141," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021050601,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021050845,"N","N","U","U","9","U","U","Y","Y","00250","N"," "," "," "," "," "," "," ","N",4
2021035565,"N","U","U","U","9","U","U","Y","U","00500","N"," "," "," "," "," "," "," ","N",2
2021064417,"N","U","Y","U","9","U","U","U","U","00750","N"," "," "," "," "," "," "," ","N",2
2021073415," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021094426,"N","N","N","N","0","N","N","N","N","02384","N"," "," "," "," "," "," "," ","N",1
2021123298," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021123299," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021090939,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021057460," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021036077,"N","N","U","N","1","U","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021051648," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053580,"N","U","U","U","9","U","U","U","U","00750","N"," "," "," "," "," "," "," ","N",2
2021069778," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021070932,"Y","Y","N","N","1","N","Y","Y","N","00300","N"," "," "," "," "," "," "," ","N",1
2021004056,"Y","Y","Y","Y","0","N","N","Y","Y","01100","N"," "," "," "," "," "," "," ","N",1
2021021754,"N","Y","Y","Y","1","Y","Y","Y","Y","00800","Y","Y","Y","Y","Y","1","Y","Y","N",2
2021085456,"N","N","Y","U","2","U","U","Y","Y","00000","N"," "," "," "," "," "," "," ","N",1
2021083758," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021093017," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021080370," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021025013," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021102473,"Y","U","U","U","9","U","U","U","U","01000","N"," "," "," "," "," "," "," ","N",2
2021069861,"N","N","N","N","0","N","N","N","N","01199","N"," "," "," "," "," "," "," ","N",1
2021095447," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021031928," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021044133," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021072990,"N","U","N","U","9","U","U","U","U","00650","N"," "," "," "," "," "," "," ","N",1
2021094212," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021095065,"Y","Y","U","Y","1","Y","Y","Y","Y","00700","N"," "," "," "," "," "," "," ","N",1
2021116553,"N","N","U","Y","1","U","Y","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2021095401,"U","U","U","N","0","N","N","Y","Y","00000","N"," "," "," "," "," "," "," ","N",2
2021023042," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021065587,"N","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021057127,"N","U","U","U","9","U","U","U","U","00196","N"," "," "," "," "," "," "," ","N",2
2021064345,"U","U","U","U","9","U","U","U","U","00125","N"," "," "," "," "," "," "," ","N",2
2021112489,"Y","N","Y","N","1","N","Y","Y","Y","00650","N"," "," "," "," "," "," "," ","N",2
2021032247,"N","N","N","N","0","N","N","Y","N","00125","N"," "," "," "," "," "," "," ","N",1
2021071055,"N","U","N","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2021039207,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021023133,"U","U","U","U","9","U","U","U","U","00398","N"," "," "," "," "," "," "," ","U",1
2021053647,"N","U","U","U","9","U","U","N","N","03732","N"," "," "," "," "," "," "," ","N",2
2021062516,"N","N","U","Y","1","Y","N","Y","N","00600","N"," "," "," "," "," "," "," ","N",1
2021044220,"N","N","N","N","0","N","N","Y","N","00079","N"," "," "," "," "," "," "," ","N",1
2021027010,"U","N","U","Y","1","U","N","Y","Y","00150","N"," "," "," "," "," "," "," ","N",1
2021031406," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021039740,"U","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","U",1
2021038593,"N","U","U","U","9","U","U","Y","U","00600","Y","U","U","U","U","9","U","U","N",2
2021097750," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021088158,"U","U","U","U","9","U","U","U","U","00200","N"," "," "," "," "," "," "," ","N",1
2021013299,"N","N","U","N","0","U","N","Y","Y","00500","N"," "," "," "," "," "," "," ","N",1
2021071019,"N","Y","N","Y","1","U","Y","Y","N","99999","N"," "," "," "," "," "," "," ","N",2
2021094211,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2021123680,"Y","U","N","U","9","U","U","U","U","00500","N"," "," "," "," "," "," "," ","N",1
2021046134,"N","U","U","U","1","U","Y","Y","Y","01000","Y","U","U","U","U","9","U","U","N",1
2021038605,"N","N","Y","N","0","N","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021105610,"N","U","U","U","1","N","Y","U","U","00250","N"," "," "," "," "," "," "," ","N",1
2021031599,"N","N","U","N","2","U","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021073448,"Y","Y","Y","Y","0","N","N","Y","N","01584","N"," "," "," "," "," "," "," ","N",1
2021100571," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021099913,"N","N","U","N","1","U","Y","Y","Y","00803","N"," "," "," "," "," "," "," ","N",1
2021051831,"N","N","U","N","0","N","N","Y","Y","00398","N"," "," "," "," "," "," "," ","N",1
2021064795,"U","N","U","U","0","N","N","U","U","00800","Y","U","U","N","N","0","U","U","N",2
2021103182,"Y","Y","U","U","0","U","N","N","N","00000","N"," "," "," "," "," "," "," ","N",1
2021072046," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021114995,"Y","Y","U","Y","0","N","N","Y","Y","00805","N"," "," "," "," "," "," "," ","N",1
2021099953,"Y","N","U","U","9","U","U","U","U","00398","Y","U","U","U","U","9","U","U","N",2
2021030244," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053566," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021046902,"N","N","U","N","0","N","N","Y","N","00900","N"," "," "," "," "," "," "," ","N",1
2021057467,"N","U","U","U","1","U","U","U","U","01340","N"," "," "," "," "," "," "," ","N",2
2021119817,"N","U","U","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2021032537," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021041578,"Y","U","U","U","9","U","U","U","U","05000","N"," "," "," "," "," "," "," ","N",2
2021041080,"N","U","U","U","9","U","U","Y","Y","00655","N"," "," "," "," "," "," "," ","N",1
2021039737,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",1
2021083690," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021075967," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021091836,"N","U","U","Y","1","N","Y","Y","Y","00000","N"," "," "," "," "," "," "," ","N",1
2021111817,"N","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021054466," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021046137,"Y","Y","Y","Y","1","Y","Y","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2021064329,"N","N","N","N","0","N","N","N","N","00050","Y","N","N","N","N","0","N","N","N",1
2021075401," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021094159,"Y","Y","Y","N","1","U","U","Y","Y","00900","N"," "," "," "," "," "," "," ","N",1
2021101156,"N","U","U","U","0","N","N","Y","Y","00200","N"," "," "," "," "," "," "," ","N",1
2021037154," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053937," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021079484,"N","N","U","Y","1","N","U","Y","Y","00900","N"," "," "," "," "," "," "," ","N",1
2021093015," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2022000171,"N","U","U","U","0","N","N","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2022009945,"Y","Y","Y","Y","1","Y","Y","Y","Y","01100","Y","Y","Y","Y","N","1","Y","Y","N",1
2021024535,"Y","U","U","U","9","U","U","U","U","01200","N"," "," "," "," "," "," "," ","N",1
2021124901,"N","N","N","N","0","N","N","N","N","00085","N"," "," "," "," "," "," "," ","N",2
2021115111,"N","N","U","N","1","U","Y","Y","Y","00999","N"," "," "," "," "," "," "," ","N",1
2021050845,"N","N","Y","N","3","U","Y","N","Y","01299","N"," "," "," "," "," "," "," ","N",2
2021033992,"N","N","U","N","0","N","N","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2021103178,"N","N","U","N","0","U","U","Y","N","00250","N"," "," "," "," "," "," "," ","N",1
2021100347,"Y","Y","Y","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021118670,"N","Y","Y","Y","1","Y","Y","Y","Y","00800","N"," "," "," "," "," "," "," ","N",1
2021124993," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021047385,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",1
2021051865,"N","U","U","Y","1","Y","U","Y","Y","00600","N"," "," "," "," "," "," "," ","N",2
2021074621," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021107775," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021006048,"N","N","N","N","1","N","Y","Y","Y","01500","N"," "," "," "," "," "," "," ","N",1
2021037298,"N","N","N","N","0","N","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021048496,"Y","N","N","Y","1","Y","Y","Y","N","01200","N"," "," "," "," "," "," "," ","N",1
2021036063," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021075348,"U","U","N","U","9","U","U","U","U","00002","N"," "," "," "," "," "," "," ","N",1
2021048107," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021042481," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021115558," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021095754,"N","Y","U","Y","9","U","U","Y","Y","01200","N"," "," "," "," "," "," "," ","N",1
2021023478," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021073593,"N","Y","Y","Y","1","U","Y","Y","N","00399","N"," "," "," "," "," "," "," ","N",1
2021058815," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021093426,"Y","U","Y","N","1","U","Y","Y","N","00000","N"," "," "," "," "," "," "," ","N",1
2021085837,"N","Y","Y","Y","1","U","Y","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2021037293,"N","N","U","U","0","N","N","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2021042843,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021070405,"N","U","Y","U","9","U","U","Y","U","00600","N"," "," "," "," "," "," "," ","N",1
2021064372,"N","U","Y","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021127606," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021023560,"U","Y","Y","Y","3","N","Y","Y","Y","02000","N"," "," "," "," "," "," "," ","N",2
2021024538," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021041066," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021081829," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021069797,"N","N","U","Y","1","U","Y","Y","N","00700","N"," "," "," "," "," "," "," ","N",1
2021074039,"Y","N","N","N","0","N","N","Y","N","00650","N"," "," "," "," "," "," "," ","N",1
2021101463," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021043772,"N","N","U","N","0","N","N","N","N","00150","N"," "," "," "," "," "," "," ","N",1
2021079208,"N","U","U","U","1","U","U","Y","Y","00144","N"," "," "," "," "," "," "," ","N",1
2021100822,"N","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","N",2
2021046336,"N","Y","U","Y","1","U","Y","Y","Y","00998","N"," "," "," "," "," "," "," ","N",1
2021085279,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",1
2021095961," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021090079," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021028037," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021041058,"Y","Y","U","U","1","U","Y","Y","Y","00000","N"," "," "," "," "," "," "," ","N",1
2021070510," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021045947,"N","Y","U","U","9","U","U","Y","Y","00900","N"," "," "," "," "," "," "," ","N",3
2021118771," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021089414," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021084029," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021036268,"N","U","N","N","9","U","U","Y","Y","00450","N"," "," "," "," "," "," "," ","N",1
2021085167,"Y","U","U","Y","1","U","Y","Y","Y","01330","N"," "," "," "," "," "," "," ","N",1
2021081950,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2021070366," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021014589," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021099389,"N","N","N","N","1","U","Y","Y","Y","01000","N"," "," "," "," "," "," "," ","N",2
2021045421,"Y","Y","Y","Y","3","U","Y","Y","N","01690","N"," "," "," "," "," "," "," ","N",1
2021093887,"N","N","N","N","0","N","N","N","N","00750","N"," "," "," "," "," "," "," ","N",2
2021070544,"N","Y","Y","Y","1","U","Y","Y","Y","01000","N"," "," "," "," "," "," "," ","N",1
2021045202," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021071729,"N","U","U","U","9","U","U","U","U","00050","N"," "," "," "," "," "," "," ","N",1
2021089145,"N","U","U","U","9","U","U","U","U","00150","U"," "," "," "," "," "," "," ","N",1
2021124519,"N","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021053574,"N","N","U","N","1","U","U","Y","N","00500","N"," "," "," "," "," "," "," ","N",1
2021077636,"Y","Y","U","U","0","N","N","Y","N","01000","N"," "," "," "," "," "," "," ","N",1
2021081238,"N","U","U","U","9","U","U","U","U","00150","N"," "," "," "," "," "," "," ","N",2
2021098323," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021054116,"N","U","Y","N","0","N","N","U","U","99999","Y","U","N","N","N","0","U","U","N",1
2021036783," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021053572,"N","U","U","Y","1","U","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021069814," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021072970,"N","N","U","N","0","N","N","N","N","00050","N"," "," "," "," "," "," "," ","N",1
2021040692," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021119767,"U","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021044011," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053659,"N","N","N","N","0","N","N","Y","N","01000","N"," "," "," "," "," "," "," ","N",1
2021038594,"N","U","U","N","3","U","Y","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2021041745,"N","N","N","N","0","N","N","Y","N","00450","N"," "," "," "," "," "," "," ","N",1
2021064401," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021072641,"N","U","U","U","9","U","U","U","U","00600","U"," "," "," "," "," "," "," ","N",1
2021095836,"N","Y","U","U","9","U","U","Y","Y","00800","N"," "," "," "," "," "," "," ","N",2
2021104143," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
