"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2021035608","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021050216","05","1","12290 MARLBORO CT","","WOODBRIDGE","VA","22192","BESTWAY RELOCATION SYSTEMS LLC","2028449944","080000","","","","","N","","","","","","N","","","","","","","1","02060831","08"
"2021061579","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021003566","03","1","3476 NEW JERSEY AVENUE","","PENNSAUKEN","NJ","08109","GLENN PEARSON","8569244119","080000","","","","","N","","","","","","N","","","","","","","1","","08"
"2021003621","03","1","2198 INDUSTRIAL DR","","BETHLEHEM","PA","18017","IDI DISTRIBUTORS","2816274060","026000","","","","","N","","","","","","N","","","","","","","2","00421403","09"
"2021006040","03","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA TRANSPORTATION","2155807800","060000","","","","","N","","","","","","N","","","","","","","2","","13"
"2021041133","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021054407","04","4","2825 SO WARNOCK STREET","","PHILADELPHIA","PA","19148","ATHENA CONTRACTING INC","2675359642","073280","","","","","N","","","","","","N","","","","","","","1","00227193","04"
"2021059480","03","1","1 NY TIMES PLAZA","","COLLEGE POINT","NY","11354","NEW YORK TIMES","8006984637","052000","","","","","N","","","","","","N","","","","","","","3","00031079","09"
"2021088460","99","99","UNK","","PHILA","PA","99999","PHILA PARKING AUTHORITY","9999999999","016500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021015919","05","1","4080 JENKINS RD","","CHATTANOOGA","TN","37421","US EXPRESS INC","4235103000","080000","","","","","N","","","","","","N","","","","","","","1","00303024","08"
"2021036990","99","99","UNK","","PHILA","PA","99999","MRKITTS TOWING & RECOVERY LLC","9999999999","019500","","","","","N","","","","","","N","","","","","","","1","","99"
"2021043332","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2021053175","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021059372","02","1","2729 EAST BUTLER ST","","PHILADELPHIA","PA","19157","UNITED POLTRY","2159047113","026000","","","","","N","","","","","","N","","","","","","","3","02932126","09"
"2021091479","01","1","1630 STEWART STREET","","SANTA MONICA","CA","90404","RED BULL DISTRUBUTION","2674087798","010000","","","","","N","","","","","","N","","","","","","","2","01873218","02"
"2021091479","03","0","519 NEW PAUL RD","","LA VERGNE","ND","37086","NATO LLC","2182271340","026000","","","","","N","","","","","","N","","","","","","","3","02798505","08"
"2021092283","99","99","UNK","","PHILA","PA","99999","ALL SEASONS LANDSCAPING CO INC","9999999999","011600","","","","","N","","","","","","","","","","","","","2","","99"
"2021111470","03","7","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","060000","","","","","N","","","","","","","","","","","","","2","","04"
"2021021122","03","3","10 CENTENNIAL DRIVE","","ROCKAWAY","NJ","07866","AFFORDABLE SPACE STORAGE CORPORA","9734180409","054000","","","","","N","","","","","","N","","","","","","","2","00149593","08"
"2021080792","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021083652","99","99","UNK","","UNK","ZZ","99999","D & D TRANSPORT LLC","9999999999","018000","","","","","N","","","","","","N","","","","","","","1","","99"
"2021103194","04","4","334 LAYFIELD RD","","PERKIOMENVILLE","PA","18074","WHITETAIL DISPOSAL INC","6107540103","073280","","","","","N","","","","","","N","","","","","","","2","02104115","99"
"2021127239","02","4","311 E. MOORE ST","","NORRISTOWN","PA","19401","ELIGIO LOPEZ","9999999999","017500","","","","","N","","","","","","","","","","","","","1","","09"
"2022005030","99","99","6127 232ND STREET","","OAKLAND GARDENS","NY","11364","DJ CRUZ CORP","6309452241","","","","","","N","","","","","","N","","","","","","","2","03195057","09"
"2021007298","03","99","RT440 DANFORTH","","JERSEY CITY","NJ","07305","LANGER TRANSPORTATION CORP","2152222222","080000","","","","","N","","","","","","Y","","","","","","","2","99999999","09"
"2021009612","02","1","191 PENNSYLVANIA AVE","","PATTERSON","NJ","07503","DING MOO LLC","9738184695","033000","","","","","N","","","","","","N","","","","","","","1","01897344","03"
"2021023131","99","3","UNKNOWN STREET","","UBKNOWN","ZZ","99999","UNKNOWN","0000000000","999999","","","","","N","","","","","","U","","","","","","","1","","99"
"2021032352","99","99","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","025500","","","","","N","","","","","","N","","","","","","","1","","99"
"2021077890","05","1","2840 E HEDLEY ST","","PHILADELPHIA","PA","19137-1998","GALASSO TRUCKING SERVICE INC","2155354731","080000","","","","","N","","","","","","N","","","","","","","1","00185487","08"
"2021118109","02","1","2326 RED RIVER DR","","MISSION","TX","78752","FRANCISCO ANTONIO LADDAGA MURIEL","4324486950","080000","","","","","N","","","","","","N","","","","","","","2","01971405","08"
"2021124744","02","8","1234 MARKET ST 14TH FLOOR","","PHILADELPHIA","PA","19107","SEPTA","2155803100","033000","","","","","N","","","","","","N","","","","","","","1","00010206","13"
"2021019100","99","1","UNK","","UNK","AZ","99999","UHAUL","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021047391","04","4","10059 SANDMEYER LN","","PHILA","PA","19116","SERAVALLI INC","2159696500","073280","","","","","N","","","","","","N","","","","","","","1","00423127","04"
"2021055551","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021088194","02","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","2155807460","033000","","","","","N","","","","","","N","","","","","","","1","00010206","15"
"2021095718","03","99","718 BULLOCK AVENUE","","YEADON","PA","19050","ANTHONY PEARSALL","9999999999","014000","","","","","","","","","","","","","","","","","","2","","04"
"2021018300","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021030543","03","2","228 GARDEN ROAD","","ELMER","NJ","08318","GARDEN LEASING","8563587555","080000","3","","","","Y","1","","","","","N","","","","","","","2","01854555","08"
"2021039901","99","99","UNK","","UNK","ZF","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","4","","99"
"2021073977","03","0","4520 ABRDALE RD","","PHIL","PA","19136","JHA TRUCKING LLC","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","00823590","09"
"2021089879","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","011000","","","","","N","","","","","","N","","","","","","","1","","99"
"2022014471","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021023915","03","99","900 JULIAN LN","","BEAR","DE","19701","EASTERN MAIL TRANSPORT INC.","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","00189683","09"
"2021024533","99","99","UNKNOWN","","PHILA","PA","99999","BESS","9999999999","011400","","","","","N","","","","","","N","","","","","","","1","","99"
"2021035530","02","1","5240 ST CHARLES RD","","BERKELEY","IL","60163","PREFERRED MEAL SYSTEMS INC","7086179908","017500","","","","","N","","","","","","N","","","","","","","1","00104237","03"
"2021110715","99","99","UNK","","UNK","PA","99999","UNK","9999999999","011500","","","","","","","","","","","","","","","","","","1","","99"
"2021022965","05","99","5601 TULIP STREET","","PHILADELPHIA","PA","19124","JNS TRANSPORTATION LLC","2156699456","037000","","","","","N","","","","","","N","","","","","","","2","00038111","08"
"2021023661","99","6","2483 PORTLAND ST","","ST. JOHNSBURY","VT","05819","B AND AB INC","9999999999","080000","","","","","N","","","","","","N","","","","","","","3","00526594","08"
"2021027273","02","1","2 EASTWICK DR SUITE 200","","GIBBSBORO","NJ","08026","SOUTH JERSEY BAKERY LLC","8564351283","017950","","","","","N","","","","","","N","","","","","","","2","02595640","03"
"2021048557","02","99","324 E WHITE HORSE PIKE","","GALLOWAY","NJ","08205","JUST FOUR WHEELS INC","6094704571","018000","","","","","N","","","","","","N","","","","","","","1","00542457","09"
"2021085109","99","99","197 SWAMP CREEK RD","","GILBERTSVILLE","PA","19525","WASTE MANAGEMENT OF PENNSYLVANIA","6106228349","","","","","","N","","","","","","N","","","","","","","2","00009999","99"
"2021107498","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","011000","","","","","","","","","","","","","","","","","","2","","99"
"2021121597","03","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155805013","058680","","","","","N","","","","","","N","","","","","","","1","00010206","13"
"2021032752","99","99","574 FERRY ST","","NEWARK","NJ","07105","SEABRA LEASING LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021105072","02","2","335 PAWLINGS RD","","PHOENIXVILLE","PA","19460","DELAWARE VALLEY PAVING","6109830567","033000","","","","","N","","","","","","N","","","","","","","1","00081431","09"
"2021122092","99","99","UNK","","UNK","PA","99999","CASTOR TRUCK & PARTS , LLC","9999999999","025500","","","","","","","","","","","","","","","","","","1","","99"
"2021031017","02","1","8275 US ROUTE 130","","PENNSAUKEN","NJ","08110","CANADA DRY DELAWARE VALLEY","8566614607","033000","","","","","N","","","","","","N","","","","","","","4","00003333","03"
"2021041573","05","0","6617 FARMINGDALE DR","","CHARLOTTE","NC","28212","AMA TRANSPORT LLC","9193444435","080000","","","","","N","","","","","","N","","","","","","","2","02517181","08"
"2021064350","05","1","PO BOX 3636","","PHILADELPHIA","PA","19125","QUALITY PENN PRODUCTS INC","2154230117","080000","","","","","N","","","","","","N","","","","","","","2","00851398","08"
"2021091826","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","","","","","1","","13"
"2021126016","99","7","415 CITY AVE UNIT G2","","MERION STA","PA","19066","JM TRANSPORTATION INC","2672280840","080000","","","","","N","","","","","","N","","","","","","","2","02467226","06"
"2021127195","99","99","UNK","","PHILA","PA","99999","I LIKE TO MOVE IT MOVE IT LLC","9999999999","014500","","","","","","","","","","","","","","","","","","3","","99"
"2022079820","99","99","UNK","","UNK","NJ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","2","","99"
"2021021668","02","1","2512 OTHODOX ST","","PHILADELPHIA","PA","19137","CONCRETE CUTTING SYSTEMS","0000000000","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021055485","02","1","500 E LUZERNE ST SUITE 1","","PHILADELPHIA","PA","19124","ALONDRA INC","2156000177","026000","","","","","N","","","","","","N","","","","","","","4","03325907","03"
"2021074611","02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155808100","033000","","","","","N","","","","","","N","","","","","","","3","00010206","13"
"2021081047","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021081697","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021092760","99","99","UNK","","UNK","ZZ","99999","MCGOLDRICK ELECTRIC IC","9999999999","014500","","","","","N","","","","","","","","","","","","","1","","99"
"2021094706","99","99","UNK","","PHILA","PA","99999","PHILA GAS WORKS","9999999999","016500","","","","","N","","","","","","","","","","","","","2","","99"
"2021007899","04","5","355 NEWBOLD RD","","FAIRLESS HILLS","PA","19030","SILVI GROUP","2678385389","075280","","","","","N","","","","","","N","","","","","","","1","00219093","04"
"2021007899","02","1","12321 TROUGH CREEK VALLEY PIKE","","HUNTINGTON","PA","16652","JL LOGISTICS SOLUTIONS","7179455080","011000","","","","","N","","","","","","N","","","","","","","3","00031912","03"
"2021010854","02","1","2508 WESTERN AVE","","SOUTH BEND","IN","46619","BRINKS INC","8042899600","010000","","","","","N","","","","","","N","","","","","","","1","00076054","03"
"2021027804","05","2","7900 N RADELIFFE ST","","BRISTOL","PA","19007","RIVERSIDE CONSTRUCTION MATERIALS","2152950777","080000","","","","","N","","","","","","N","","","","","","","1","00490196","08"
"2021044884","99","99","UNK","","UNK","ZZ","99999","AMR SERVICES LLC","9999999999","014500","","","","","N","","","","","","N","","","","","","","1","","99"
"2021074920","05","6","62 BOWMAN DR","","FEASTERVILLE TREVOSE","PA","19053","NERSISYAN INC","2678441072","080000","","","","","N","","","","","","N","","","","","","","2","02944820","08"
"2021108975","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","1","","13"
"2021125258","99","99","UNK","","UNK","PA","99999","SOLID CONCRETE WALLS SOLUTION","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2021003576","03","4","1420 10TH AVE","","DORORTHY","NJ","08317","CLEMMER TRUCKING LLC","8568031700","","","","","","N","","","","","","N","","","","","","","1","02586849","09"
"2021007007","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","1","","99"
"2021022420","02","1","500-550 E. ERIE AVENUE","","PHILADELPHIA","PA","19134","ELEGANT FURNITURE &  LIGHTING","2156813520","025500","","","","","N","","","","","","U","","","","","","","4","01596035","03"
"2021045285","02","1","1690 BAHR RD","","POTTSTOWN","PA","19464","KARDINAL TRANSPORT SERVICES","2674037643","025950","","","","","N","","","","","","N","","","","","","","1","03529533","03"
"2021053575","02","1","134 BALTIMORE PIKE","","SPRINGFIELD","PA","19064","AMERICAN FURNITURE DESIGN BAL IN","4844726080","014500","","","","","N","","","","","","N","","","","","","","1","02908923","03"
"2021080775","03","99","100 S BROAD","","PHILADELPHIA","PA","19111","CITY OF PHILADELPHIA","2156831700","060000","","","","","N","","","","","","N","","","","","","","1","","04"
"2021083503","99","99","UNK","UNK","UNK","ZF","99999","PENSKE","9999999999","019500","","","","","N","","","","","","N","","","","","","","1","","99"
"2021085182","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021091841","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021024525","99","1","18 HENLEY RD","","WYNNEWOOD","PA","19096","FED EX","0000000000","014000","","","","","N","","","","","","N","","","","","","","2","00265752","03"
"2021074304","99","99","UNK","","UNK","ZZ","99999","PERFECT PLACE CONSTRUCTION LLC","9999999999","015000","","","","","N","","","","","","N","","","","","","","2","","99"
"2021077889","06","4","801 MITCHELL AVE","","BENSALEM","PA","19020","SUPREME METALS INC","2158593468","080000","","","","","N","","","","","","N","","","","","","","1","02530049","08"
"2021077889","02","8","100 S BROAD ST 3RD FL","","PHILA","PA","19110","CITY OF PHILA","2156837930","014000","","","","","N","","","","","","N","","","","","","","2","","15"
"2021081560","03","6","255 CADWELL DR","","SPRINGFIELD","ME","01104","HIRSCHBACH","8442412958","040000","","","","","N","","","","","","N","","","","","","","2","00065769","09"
"2021100287","02","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","","","","","","N","","","","","","","","","","","","","2","00010206","13"
"2022079351","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2021003570","99","99","760 S. DELSEA DRIVE","","VINELAND","NJ","08054","L.J. ZUCCA INC.","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021007929","02","1","421 BENIGNO BLVD","","BELMAR","NJ","08031","US POSTAL SERVICE","8562980696","035000","","","","","N","","","","","","N","","","","","","","2","","08"
"2021060040","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021060456","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021096478","99","99","100 S BROAD ST","PHILA","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","033000","","","","","","","","","","","","","","","","","","1","","99"
"2021117977","02","99","100 S BROAD ST 3RD FLOOR","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA PHL STREETS","2159376032","033000","","","","","N","","","","","","","","","","","","","3","","98"
"2021008285","99","99","1305 LAKESIDE DR","","ROMEOVILLE","IL","60441","INTERLAND INC","6303128464","","","","","","N","","","","","","U","","","","","","","2","02439424","08"
"2021092404","04","3","2071 BYBERRY RD","","PHILADELPHIA","PA","191163015","THACKRAY CRANE RENTAL","8003427263","023037","","","","","N","","","","","","","02","","00","","","","3","00769982","08"
"2021101833","05","1","1253 UNRUH AVE","","PHILADELPHIA","PA","19111","BRAD TRUCKING LLC","3475430162","080000","","","","","N","","","","","","N","","","","","","","1","02503345","08"
"2021003244","99","99","100 SOUTH BROAD STREET","","PHILA","PA","19110","CITY OF PHILA","9999999999","037600","","","","","N","","","","","","N","","","","","","","1","","99"
"2021009967","99","1","7233 RISING SUN AVAE","","PHILA","PA","19111","TRM SERVICES","9999999999","046000","","","","","N","","","","","","N","","","","","","","3","","99"
"2021013603","03","2","9301 KREWSTOWN RD","","PHILADELPHIA","PA","19115","GENERAL ASPHALT PAVING CO OF P","2156772626","","","","","","N","","","","","","N","","","","","","","2","00904356","09"
"2021032372","02","4","3 BETH DR","","AMBLER","PA","19002","J FOUR TRUCKING","6108200331","073000","","","","","N","","","","","","N","","","","","","","2","03133158","09"
"2021054207","02","8","1127 DELSEA DR","","WESTVILLE","NJ","08093","MK MECHANICAL SERVICES INC","2017270070","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2021082623","04","4","3001 BOGLE RD","","BENSALEM","PA","19020","PHILLIP PIO CONSTRUCTION","2157579375","073280","","","","","N","","","","","","N","","A-00031325","","","","","2","02095485","09"
"2021104884","02","1","4 COPLAY PL FLOOR 7","","BOSTON","PA","02116","WAYFAIR","8573151608","999999","","","","","N","","","","","","N","","","","","","","2","03154404","09"
"2021121073","05","1","P.O. BOX 24568","","CHATTANOOGA","TN","37422","U.S. XPRESS","8002516291","068000","","","","","N","","","","","","N","","","","","","","1","00005356","08"
"2021121859","04","4","74 RIDGE RD BOX 200","","TYLERSPORT","PA","18971","INDIAN VALLEYT BULK CARRIERS I","2152575151","008000","","","","","N","","","","","","","","","","","","","2","00113450","09"
"2021033810","99","99","UNK","","PHILA","PA","99999","PHILADELPHIA PARKING AUTHORITY","9999999999","016500","","","","","N","","","","","","N","","","","","","","1","","99"
"2021074001","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO LP","6107756000","","","","","","N","","","","","","N","","","","","","","1","00327574","09"
"2021009091","03","99","2800 GRAYS FERRY AVE","","PHILADELPHIA","PA","19146","DIAMOND TOOLS & FASTENERS INC","2159521919","080000","","","","","N","","","","","","N","","","","","","","1","01254153","08"
"2021030109","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021030125","03","99","7300 LINDBERGH BLVD","","PHILADELPHIA","PA","19153","UNITED STATES POSTAL SERVICE","8002758777","080000","","","","","N","","","","","","N","","","","","","","2","00610100","08"
"2021033937","02","1","7 WEST COULTER AVE","","COLLINGSWOOD","NJ","08108","LEGEND SERVICES INC","8668549040","026000","","","","","N","","","","","","N","","","","","","","2","00999999","02"
"2021074589","99","3","1301 SOUTH WHARF STREET","","SAINT LOUIS","MT","63104","SUPERIOR HAULING AND FAST TRANSI","3146217780","080000","","","","","N","","","","","","N","","A-9999999","","","","","2","00251582","09"
"2021074589","99","1","3930 16TH AVE S W","","CEDAR RAPIDS","IA","52406","CRST EXPEDITED INC","3193902886","080000","","","","","N","","","","","","N","","A-9999999","","","","","3","00053773","09"
"2021076781","03","4","525 EAST ARMSTRONG STREET APT","","PHILADELPHIA","PA","19144","SA SERVICES INC","2818254970","080000","","","","","N","","","","","","N","","","","","","","2","03431362","04"
"2021080493","02","8","1234 MARKET ST 14TH FLR","","PHILADELPHIA","PA","19107","SEPTA","2155807800","027500","","","","","N","","","","","","N","","","","","","","2","00010206","15"
"2021128505","03","8","SEPTA TRANSPORTATION","","PHILADELPHIA","PA","19107","SEPTA TRANSPORT","9999999999","033001","","","","","","","","","","","","","","","","","","2","","13"
"2021032603","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021057397","03","1","2111 SCHERER RD","","ALLENTOWN","PA","18104","H.O. SCHIFFER AND SON'S","6103953223","030000","","","","","N","","","","","","N","","","","","","","2","02399838","04"
"2021080772","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021100357","03","4","2460 N 5TH ST FL 2ND","","PHILADELPHIA","PA","19133","PEDRO PALMER CONSTRUCTION","2152321238","080000","","","","","N","","","","","","N","","","","","","","1","02528444","09"
"2021122609","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021006598","03","1","615 J B HUNT CORPORATE DRIVE","","LOWELL","AZ","72745","J B HUNT TRANSPORT INC","6103902608","080000","","","","","N","","","","","","N","","","","","","","2","00080806","08"
"2021025009","02","8","1234 MARKET ST.","","PHILA.","PA","19107","SEPTA","2155806418","000000","","","","","N","","","","","","U","","","","","","","1","09999999","13"
"2021035524","99","1","UNK","","PHILA","PA","99999","THACKRAY CRANE RENTAL INC","9999999999","056060","","","","","N","","","","","","N","","","","","","","2","","08"
"2021068948","99","1","UNK","","UNK","ZZ","99999","SHERWIN WILLIAMS","9999999999","","","","","","N","","","","","","","","","","","","","1","","99"
